,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
0,1630639,A.J. Lawson,A.J.,1610612742,DAL,23.0,42,27,15,0.643,310.9,4.9,3.6,7.3,12.0,16.5,15.1,18.7,53.1,0.5,1.2,3.4,2.0,38.8,341,231,168,105,410,44,130,5,142,284,435,530,142,411,405,202,409,340
1,1631260,AJ Green,AJ,1610612749,MIL,24.0,56,35,21,0.625,614.2816666666666,1.7,1.8,1.3,0.9,14.9,13.8,8.4,43.0,0.3,0.2,3.8,1.6,31.3,252,155,253,128,333,460,377,432,547,129,306,23,521,468,63,288,465,485
2,1631100,AJ Griffin,AJ,1610612737,ATL,20.0,20,8,12,0.4,170.73,1.1,0.0,2.5,3.4,18.3,10.4,14.3,56.8,0.6,0.8,1.7,0.3,22.0,439,423,138,385,445,498,517,264,504,411,44,296,51,365,253,30,546,551
3,203932,Aaron Gordon,Aaron,1610612743,DEN,28.0,73,49,24,0.671,2296.81,2.2,3.9,2.6,14.5,15.3,12.2,14.2,52.5,0.9,1.2,3.0,4.7,45.2,99,29,282,75,55,400,108,247,81,158,108,282,161,238,386,134,106,209
4,1628988,Aaron Holiday,Aaron,1610612745,HOU,27.0,78,39,39,0.5,1269.2966666666666,2.6,2.0,1.8,6.0,15.3,13.8,11.9,47.8,0.2,0.8,4.7,2.5,36.4,43,117,497,300,217,335,330,370,391,156,290,84,367,491,222,411,347,396
5,1630174,Aaron Nesmith,Aaron,1610612754,IND,24.0,72,41,31,0.569,1994.655,3.7,2.5,3.5,7.7,14.9,14.6,11.8,55.4,1.2,1.2,5.8,3.5,39.6,108,97,406,227,105,145,253,156,307,133,389,81,77,181,399,500,214,325
6,1630598,Aaron Wiggins,Aaron,1610612760,OKC,25.0,78,55,23,0.705,1227.9383333333333,3.6,3.5,3.4,11.5,14.2,17.2,11.4,47.7,0.7,1.3,3.6,2.3,41.6,43,14,272,50,224,154,134,161,164,84,521,62,373,305,421,235,364,296
7,1641745,Adam Flagler,Adam,1610612760,OKC,24.0,2,2,0,1.0,14.016666666666667,0.0,0.0,0.0,0.0,13.7,20.5,13.7,61.6,0.0,0.0,0.0,0.0,30.8,555,511,1,1,554,518,517,518,551,62,553,226,19,520,1,1,547,496
8,1641766,Adama Sanogo,Adama,1610612741,CHI,22.0,9,3,6,0.333,65.76166666666667,5.1,9.5,0.0,20.4,18.2,11.7,12.4,38.0,0.0,1.5,3.6,5.1,56.3,498,489,80,432,502,37,3,518,14,408,84,107,552,520,463,252,86,65
9,1629678,Admiral Schofield,Admiral,1610612753,ORL,27.0,23,15,8,0.652,84.35833333333333,1.7,2.3,0.0,3.4,27.3,16.5,19.9,52.3,0.0,1.7,5.1,1.7,31.2,420,347,110,98,485,461,290,518,501,558,499,549,165,520,508,449,449,486
10,201143,Al Horford,Al,1610612738,BOS,37.0,65,51,14,0.785,1739.7966666666666,1.4,1.9,1.5,5.5,13.3,12.8,11.6,47.2,1.7,0.3,2.6,0.8,43.1,181,26,162,22,153,481,366,418,420,42,156,71,399,94,73,82,527,259
11,202692,Alec Burks,Alec,1610612752,NYK,32.0,66,18,48,0.273,1211.545,2.6,3.2,2.3,4.5,20.0,13.8,13.7,53.6,0.5,0.8,3.0,5.0,42.5,170,316,539,465,227,332,162,311,459,499,303,228,125,405,246,135,88,275
12,1630197,Aleksej Pokusevski,Aleksej,1610612766,CHA,22.0,28,14,14,0.5,405.3833333333333,1.9,2.8,3.3,6.9,16.5,13.9,13.1,49.3,1.5,0.5,2.6,3.2,43.8,399,361,162,300,383,436,214,175,347,276,308,165,296,123,118,86,245,245
13,1627936,Alex Caruso,Alex,1610612741,CHI,30.0,71,34,37,0.479,2040.3433333333332,3.0,1.5,2.6,5.1,14.8,13.5,12.6,43.6,1.6,0.6,4.3,3.2,44.3,118,165,475,335,97,250,430,255,437,124,238,119,510,102,151,362,238,233
14,1641788,Alex Fudge,Alex,1610612742,DAL,21.0,6,1,5,0.167,40.21666666666667,0.0,4.8,4.8,11.9,33.4,15.5,15.5,50.1,0.0,2.4,2.4,1.2,33.4,525,538,64,530,529,518,62,47,148,567,460,397,260,520,552,69,498,451
15,203458,Alex Len,Alex,1610612758,SAC,30.0,48,24,24,0.5,444.245,1.1,3.7,0.4,10.4,13.0,10.0,10.5,39.3,3.6,1.1,7.1,2.8,49.0,306,257,282,300,372,503,121,506,198,38,31,40,545,20,344,544,293,149
16,1631214,Alondes Williams,Alondes,1610612748,MIA,24.0,7,5,2,0.714,15.595,0.0,0.0,0.0,12.3,43.1,15.4,46.2,55.4,3.1,3.1,6.2,3.1,22.2,518,466,28,46,551,518,517,518,134,570,449,571,78,28,561,515,254,550
17,1630578,Alperen Sengun,Alperen,1610612745,HOU,21.0,63,29,34,0.46,2045.635,4.2,4.7,1.5,21.8,13.8,13.7,10.9,47.1,1.1,1.8,5.0,7.6,63.6,191,213,446,351,94,94,69,409,9,69,275,50,404,203,514,434,15,21
18,1641735,Amari Bailey,Amari,1610612766,CHA,20.0,10,1,9,0.1,64.63333333333334,4.5,4.5,7.4,8.9,20.8,19.3,11.9,41.6,0.0,0.0,1.5,3.0,36.6,493,538,118,554,504,73,78,4,255,514,546,85,531,520,1,24,271,393
19,1641708,Amen Thompson,Amen,1610612745,HOU,21.0,62,30,32,0.484,1388.5316666666668,3.4,4.3,5.0,15.4,15.7,12.7,13.3,49.4,1.3,1.3,4.9,4.6,54.8,200,201,425,331,203,195,90,30,65,194,150,184,287,143,424,425,113,83
20,1629599,Amir Coffey,Amir,1610612746,LAC,26.0,70,46,24,0.657,1460.5966666666666,2.4,1.1,3.4,5.7,17.6,14.0,16.9,54.6,0.5,0.7,3.4,1.9,29.1,128,52,282,92,194,378,482,164,410,365,321,479,98,414,182,187,416,520
21,203083,Andre Drummond,Andre,1610612741,CHI,30.0,79,37,42,0.468,1351.2516666666668,3.4,9.3,1.0,18.8,15.7,13.5,12.6,42.9,1.7,1.5,5.0,6.6,65.7,30,139,515,346,206,198,5,459,23,196,250,121,522,95,470,435,30,18
22,1641748,Andre Jackson Jr.,Andre,1610612749,MIL,22.0,57,33,24,0.579,572.3283333333334,1.8,1.8,2.4,4.9,16.1,14.9,13.6,53.7,0.5,0.3,7.7,0.9,31.3,241,173,282,210,345,455,385,283,447,236,414,215,120,390,65,554,517,484
23,1641847,Andrew Funk,Andrew,1610612741,CHI,24.0,5,3,2,0.6,13.4,0.0,0.0,0.0,0.0,17.9,32.2,0.0,21.5,3.6,3.6,0.0,0.0,21.5,536,489,28,170,555,518,517,518,551,386,565,1,569,19,565,1,547,554
24,1629614,Andrew Nembhard,Andrew,1610612754,IND,24.0,68,41,27,0.603,1696.685,2.4,1.9,2.6,8.4,15.4,14.2,13.1,54.7,0.2,0.6,4.0,2.5,37.4,148,97,344,167,159,372,352,258,272,167,350,162,91,503,154,329,346,373
25,203952,Andrew Wiggins,Andrew,1610612744,GSW,29.0,71,38,33,0.535,1920.4483333333333,2.5,2.9,2.5,10.8,18.5,14.8,14.9,50.1,1.0,1.1,3.7,4.0,41.6,118,124,437,279,120,351,202,261,182,427,402,353,263,217,366,258,155,293
26,1629014,Anfernee Simons,Anfernee,1610612757,POR,24.0,46,11,35,0.239,1581.7433333333333,4.3,1.4,4.2,9.8,19.6,13.7,16.9,54.7,0.2,1.5,3.0,3.9,47.9,315,392,461,495,177,81,452,87,218,485,274,480,93,508,478,137,170,169
27,1641710,Anthony Black,Anthony,1610612753,ORL,20.0,69,39,30,0.565,1164.21,2.9,1.8,2.4,5.8,18.6,11.5,16.5,49.6,0.9,0.7,4.5,3.3,30.2,138,117,395,236,235,264,381,288,403,436,76,460,279,264,183,390,237,506
28,203076,Anthony Davis,Anthony,1610612747,LAL,31.0,76,45,31,0.592,2700.2433333333333,4.8,6.1,2.5,21.3,16.2,14.3,15.7,49.1,3.2,1.4,3.1,7.3,72.5,61,66,406,184,12,47,21,266,10,249,356,410,303,26,455,159,20,10
29,1630162,Anthony Edwards,Anthony,1610612750,MIN,22.0,79,54,25,0.684,2770.383333333333,5.6,2.3,5.4,14.7,16.4,12.4,13.3,46.2,0.7,1.0,2.4,5.8,58.2,30,18,311,67,8,19,283,23,77,272,126,180,440,314,306,73,60,53
30,1630264,Anthony Gill,Anthony,1610612764,WAS,31.0,50,9,41,0.18,466.49666666666667,2.7,3.7,1.9,13.2,15.9,15.5,10.9,48.6,1.1,1.6,4.9,3.0,41.3,291,412,507,526,368,312,117,361,113,218,462,51,328,189,499,433,267,298
31,1629717,Armoni Brooks,Armoni,1610612751,BKN,25.0,10,3,7,0.3,104.02333333333333,1.4,3.7,3.7,3.7,10.6,18.0,9.7,41.5,0.5,1.8,1.4,0.5,34.2,493,489,93,452,476,483,120,138,491,19,534,31,532,412,528,22,542,439
32,1630204,Ashton Hagans,Ashton,1610612757,POR,24.0,19,3,16,0.158,315.57166666666666,1.5,1.7,0.5,6.4,17.9,12.0,12.9,43.2,1.4,1.4,6.1,2.9,37.3,446,489,184,536,408,471,401,500,371,389,99,146,517,139,444,512,280,377
33,1641709,Ausar Thompson,Ausar,1610612765,DET,21.0,63,10,53,0.159,1582.805,2.6,2.7,3.2,11.9,18.7,13.2,14.7,50.3,1.8,1.0,5.3,3.6,46.0,191,403,555,535,176,319,226,183,150,441,207,326,252,86,314,463,205,191
34,1630559,Austin Reaves,Austin,1610612747,LAL,25.0,82,47,35,0.573,2628.95,2.9,1.2,3.5,9.2,16.6,14.1,16.3,50.9,0.5,0.9,2.8,4.4,45.6,2,45,461,222,17,272,477,154,240,288,332,454,218,418,269,108,120,201
35,1630245,Ayo Dosunmu,Ayo,1610612741,CHI,24.0,76,37,39,0.487,2212.4683333333332,3.9,1.6,5.0,9.3,15.5,13.8,13.3,45.7,0.8,1.3,3.6,1.8,38.1,61,139,497,329,68,125,412,35,235,173,293,182,464,286,417,245,436,359
36,1628389,Bam Adebayo,Bam,1610612748,MIA,26.0,71,40,31,0.563,2416.4733333333334,3.5,3.7,2.2,17.9,14.8,13.4,13.2,45.1,1.3,0.9,3.2,6.8,58.5,118,110,406,241,39,183,119,312,38,123,235,178,485,144,286,161,28,51
37,1641767,Ben Sheppard,Ben,1610612754,IND,22.0,57,32,25,0.561,814.26,3.1,1.6,3.6,4.4,14.1,15.1,14.9,57.4,0.1,0.8,5.2,1.4,31.1,241,183,311,246,301,234,414,145,466,83,431,355,45,513,242,455,486,487
38,1627732,Ben Simmons,Ben,1610612751,BKN,27.0,15,7,8,0.467,358.9166666666667,3.3,2.8,2.4,11.5,16.2,11.4,16.7,51.1,1.2,0.4,4.8,2.8,53.5,467,440,110,349,398,202,221,285,163,246,67,470,208,173,99,418,294,101
39,1631097,Bennedict Mathurin,Bennedict,1610612754,IND,21.0,59,33,26,0.559,1538.39,4.6,2.8,4.2,11.3,18.2,16.6,14.3,61.5,0.4,2.3,3.7,5.1,42.6,225,173,332,252,179,64,216,80,168,401,504,284,20,430,550,253,84,272
40,1641731,Bilal Coulibaly,Bilal,1610612764,WAS,19.0,63,11,52,0.175,1715.25,2.5,1.1,3.1,6.6,17.5,17.7,15.5,61.1,1.3,1.2,3.8,2.8,34.5,191,392,551,529,156,348,486,195,356,356,528,395,25,142,389,289,291,435
41,202687,Bismack Biyombo,Bismack,1610612760,OKC,31.0,40,20,20,0.5,791.4616666666667,1.9,2.7,0.8,9.0,18.4,13.5,14.6,46.6,2.2,0.8,5.4,2.8,36.8,349,297,237,300,303,440,227,476,252,418,248,314,428,56,228,478,297,389
42,1631104,Blake Wesley,Blake,1610612759,SAS,21.0,61,19,42,0.311,875.925,3.9,1.9,3.8,9.6,16.9,14.4,14.3,52.9,0.5,0.8,4.9,2.7,37.7,206,307,515,449,289,116,369,126,226,310,366,291,147,397,241,426,308,368
43,1626246,Boban Marjanovic,Boban,1610612745,HOU,35.0,14,9,5,0.643,70.91,1.4,8.1,1.4,23.0,20.3,10.2,19.6,42.0,1.4,2.0,3.4,9.5,65.3,475,412,64,105,498,485,9,429,7,507,35,544,529,140,541,197,4,20
44,1626171,Bobby Portis,Bobby,1610612749,MIL,29.0,82,49,33,0.598,2008.1666666666667,3.5,4.3,2.1,12.4,13.5,13.8,12.8,52.1,0.8,0.8,4.5,2.5,53.3,2,29,437,177,104,174,88,332,130,50,295,136,175,275,229,387,343,103
45,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,31.0,79,35,44,0.443,2401.4083333333333,3.8,2.8,4.1,7.2,15.7,12.2,15.6,49.9,0.5,1.0,3.6,2.5,45.7,30,155,528,364,43,138,218,91,327,199,110,401,269,381,322,243,335,198
46,202711,Bojan Bogdanovic,Bojan,1610612752,NYK,35.0,57,20,37,0.351,1478.0033333333333,3.4,2.7,4.2,8.1,19.3,13.8,12.9,55.3,0.2,1.5,3.1,3.8,39.0,241,297,475,422,191,186,231,84,294,463,291,141,81,506,464,153,179,337
47,1629626,Bol Bol,Bol,1610612756,PHX,24.0,43,28,15,0.651,469.0283333333333,2.7,4.4,2.8,12.5,17.9,13.3,17.3,42.8,2.6,0.3,4.3,1.1,51.1,330,221,168,99,367,315,79,229,128,385,213,495,523,44,74,366,506,132
48,1630538,Bones Hyland,Bones,1610612746,LAC,23.0,37,20,17,0.541,540.21,3.6,1.3,3.0,8.4,18.7,14.5,17.7,50.1,0.4,1.8,4.5,3.0,45.1,368,297,199,275,354,152,462,203,277,438,382,512,262,455,515,389,262,214
49,203078,Bradley Beal,Bradley,1610612756,PHX,30.0,53,33,20,0.623,1766.7333333333333,4.6,2.1,2.6,11.6,18.4,13.8,15.4,50.3,0.7,1.0,3.5,2.8,47.4,278,173,237,135,147,58,309,257,158,420,304,382,254,308,316,216,303,178
50,1641764,Brandin Podziemski,Brandin,1610612744,GSW,21.0,74,41,33,0.554,1968.2533333333333,2.8,1.8,2.3,8.3,16.7,14.3,14.0,48.1,0.3,0.9,3.0,3.0,42.5,87,97,437,262,109,291,376,297,279,294,362,263,354,461,260,138,264,276
51,1630527,Brandon Boston Jr.,Brandon,1610612746,LAC,22.0,32,17,15,0.531,345.1716666666667,4.2,3.1,2.6,10.8,18.5,17.7,17.2,60.6,1.1,1.8,5.6,3.1,39.2,385,331,168,285,399,91,187,244,183,423,526,492,27,193,524,493,258,332
52,1629634,Brandon Clarke,Brandon,1610612763,MEM,27.0,6,2,4,0.333,134.31833333333333,3.2,5.0,1.4,20.7,17.9,12.2,16.1,39.3,2.1,1.8,2.9,2.9,53.6,525,511,45,432,456,220,55,422,11,381,107,440,546,65,518,116,284,100
53,1627742,Brandon Ingram,Brandon,1610612740,NOP,26.0,64,38,26,0.594,2102.68,4.1,2.1,2.4,11.2,15.7,12.7,13.9,47.0,0.9,1.1,3.3,5.5,54.2,185,124,332,181,84,100,323,293,171,201,152,249,409,246,342,182,72,93
54,1641706,Brandon Miller,Brandon,1610612766,CHA,21.0,74,18,56,0.243,2382.963333333333,3.6,1.8,3.9,8.1,17.1,14.2,13.2,54.6,0.8,0.9,3.7,3.9,42.5,87,316,563,491,44,164,382,114,291,330,345,170,96,269,281,267,167,274
55,1630314,Brandon Williams,Brandon,1610612742,DAL,24.0,17,10,7,0.588,112.87,3.4,1.3,4.3,11.1,17.9,15.3,16.2,61.2,0.4,2.1,1.7,6.4,40.0,453,403,93,191,471,192,467,79,177,380,443,449,23,432,546,31,37,314
56,1630296,Braxton Key,Braxton,1610612743,DEN,27.0,20,14,6,0.7,59.983333333333334,3.2,0.0,4.0,6.4,16.0,11.2,11.2,46.4,0.8,1.6,4.0,4.0,52.1,439,361,80,52,511,223,517,104,370,223,57,58,433,277,490,323,154,117
57,1641729,Brice Sensabaugh,Brice,1610612762,UTA,20.0,32,8,24,0.25,584.3633333333333,3.4,2.9,3.4,6.4,21.4,14.0,20.1,52.6,0.5,1.1,3.5,2.7,37.4,385,423,282,474,339,199,205,160,369,526,327,551,158,398,340,231,313,371
58,201572,Brook Lopez,Brook,1610612749,MIL,36.0,79,48,31,0.608,2411.1516666666666,1.4,2.5,0.4,8.2,15.4,13.6,15.1,51.6,3.8,0.4,3.8,2.4,45.6,30,36,406,160,41,482,251,509,288,165,272,364,191,16,106,285,358,202
59,1628971,Bruce Brown,Bruce,1610612761,TOR,27.0,67,26,41,0.388,1865.3666666666666,2.8,2.0,4.1,10.3,18.4,16.6,14.3,60.2,0.4,1.1,3.8,2.5,38.5,166,241,507,398,131,293,342,96,203,417,503,292,29,428,336,286,333,348
60,1628981,Bruno Fernando,Bruno,1610612737,ATL,25.0,45,20,25,0.444,682.3033333333333,2.5,3.9,0.8,15.3,18.8,13.0,14.6,48.8,2.0,1.6,7.5,5.3,49.1,323,297,311,359,320,354,104,477,66,442,182,322,314,74,496,552,80,148
61,1631121,Bryce McGowens,Bryce,1610612766,CHA,21.0,59,11,48,0.186,881.595,2.4,1.2,2.9,6.5,16.7,14.3,11.9,50.3,0.5,0.9,4.0,4.1,30.7,225,392,539,520,285,374,474,209,360,296,363,89,247,372,264,326,146,498
62,1631205,Buddy Boeheim,Buddy,1610612765,DET,24.0,10,0,10,0.0,84.00166666666667,5.1,2.9,0.0,0.0,12.6,15.4,18.3,50.3,0.6,0.6,2.9,2.9,30.6,493,560,130,560,486,35,207,518,551,32,453,520,249,362,141,115,286,502
63,1627741,Buddy Hield,Buddy,1610612755,PHI,31.0,84,46,38,0.548,2159.8883333333333,4.6,2.2,4.5,5.8,16.1,14.0,14.3,55.9,0.9,0.7,3.8,0.9,42.7,1,52,488,266,72,65,295,61,402,239,326,295,68,240,211,276,523,269
64,203468,CJ McCollum,CJ,1610612740,NOP,32.0,66,42,24,0.636,2158.536666666667,4.5,2.5,4.9,8.3,14.6,12.2,13.2,47.1,0.9,0.9,2.8,2.5,51.6,170,88,282,108,73,68,254,39,280,104,113,175,405,247,285,110,338,122
65,1630595,Cade Cunningham,Cade,1610612765,DET,22.0,62,9,53,0.145,2074.225,3.4,1.6,2.8,13.1,20.0,12.9,13.6,53.3,0.5,2.1,3.5,4.5,56.6,200,412,555,541,90,197,418,232,115,500,169,214,132,388,547,232,117,64
66,1631216,Caleb Houstan,Caleb,1610612753,ORL,21.0,59,31,28,0.525,815.335,1.9,1.1,2.3,0.8,16.7,13.2,14.8,48.3,0.2,0.1,3.6,1.1,25.8,225,193,361,292,300,431,487,305,548,297,210,345,344,488,49,244,508,542
67,1628997,Caleb Martin,Caleb,1610612748,MIA,28.0,64,36,28,0.563,1756.5533333333333,1.9,2.4,2.2,7.4,14.8,13.2,12.2,43.4,0.8,1.1,3.4,3.0,36.7,185,146,361,243,151,444,278,323,322,118,204,100,515,280,351,212,274,391
68,1629629,Cam Reddish,Cam,1610612747,LAL,24.0,48,27,21,0.563,984.0616666666666,3.1,1.1,2.4,5.1,19.3,15.0,16.0,51.1,0.7,0.9,3.1,2.1,29.4,306,231,253,243,271,236,483,282,439,470,425,433,207,332,270,157,385,517
69,1630560,Cam Thomas,Cam,1610612751,BKN,22.0,66,23,43,0.348,2074.85,3.4,2.9,3.3,12.2,15.6,13.8,17.2,50.3,0.4,1.8,3.2,6.3,48.3,170,270,525,425,88,193,206,172,136,186,298,488,243,452,523,164,38,164
70,1641715,Cam Whitmore,Cam,1610612745,HOU,19.0,47,19,28,0.404,880.3333333333334,5.2,4.3,6.7,13.4,15.5,13.5,14.1,49.0,0.9,1.8,3.5,4.0,51.2,312,307,361,384,286,33,84,9,110,177,247,265,310,242,520,226,151,131
71,1629661,Cameron Johnson,Cameron,1610612751,BKN,28.0,58,21,37,0.362,1599.0383333333334,3.3,2.1,3.7,7.0,13.7,14.3,15.2,47.7,0.5,1.0,3.2,2.8,42.6,232,289,475,416,173,212,315,139,341,61,365,371,374,421,323,160,296,271
72,1626166,Cameron Payne,Cameron,1610612755,PHI,29.0,78,46,32,0.59,1304.0766666666666,2.3,1.1,2.0,6.3,14.0,14.2,13.4,50.1,0.4,0.9,4.6,2.2,41.2,43,52,425,189,213,390,485,348,379,79,343,192,259,440,274,402,372,299
73,1627747,Caris LeVert,Caris,1610612739,CLE,29.0,68,38,30,0.559,1958.0833333333333,4.3,1.9,3.3,10.3,16.2,13.6,14.0,46.3,0.8,1.2,3.0,3.8,49.5,148,124,395,253,111,84,362,178,202,257,270,254,434,271,379,133,180,144
74,1641717,Cason Wallace,Cason,1610612760,OKC,20.0,82,57,25,0.695,1691.9216666666666,2.8,1.4,3.3,5.7,15.8,15.5,11.3,49.4,1.0,0.7,3.7,1.1,35.7,2,4,311,60,160,290,455,173,407,204,457,61,291,209,179,256,511,409
75,1626224,Cedi Osman,Cedi,1610612759,SAS,29.0,72,17,55,0.236,1268.7516666666668,2.4,1.4,3.6,7.0,18.3,15.4,15.3,53.7,0.4,0.7,4.0,2.7,37.0,108,331,560,497,218,367,444,141,342,414,447,379,119,436,192,330,316,381
76,1629646,Charles Bassey,Charles,1610612759,SAS,23.0,19,3,16,0.158,205.275,0.0,3.0,0.9,13.6,21.0,14.7,22.4,49.6,4.0,0.2,7.2,2.3,57.5,446,489,184,536,434,518,189,466,104,522,399,559,282,12,62,548,360,60
77,1629718,Charlie Brown Jr.,Charlie,1610612752,NYK,27.0,8,2,6,0.25,37.28333333333333,0.0,0.0,3.9,0.0,18.0,5.1,7.7,30.9,2.6,1.3,6.4,1.3,16.0,510,511,80,474,534,518,517,118,551,396,11,20,566,43,419,527,493,563
78,1631096,Chet Holmgren,Chet,1610612760,OKC,22.0,82,57,25,0.695,2412.7966666666666,3.7,3.7,2.3,13.7,13.4,16.3,12.1,46.2,3.8,1.3,3.9,5.0,60.3,2,4,311,60,40,151,118,308,96,47,490,96,442,15,422,297,91,36
79,1629002,Chimezie Metu,Chimezie,1610612765,DET,27.0,51,24,27,0.471,858.9066666666666,3.7,2.0,2.5,9.8,18.9,13.7,14.8,49.8,0.9,0.9,4.0,2.8,42.4,284,257,344,342,294,142,347,267,217,453,281,343,272,253,276,314,295,279
80,1628449,Chris Boucher,Chris,1610612761,TOR,31.0,50,16,34,0.32,704.8833333333333,3.3,5.8,4.0,10.5,14.6,16.4,14.0,47.9,1.6,1.0,4.6,5.9,47.0,291,343,446,446,318,205,28,100,194,106,497,260,360,106,301,400,52,183
81,1630537,Chris Duarte,Chris,1610612758,SAC,26.0,59,35,24,0.593,719.5183333333333,2.9,2.5,1.9,4.3,18.9,11.3,11.7,48.4,0.5,0.7,5.3,3.2,33.7,225,155,282,182,315,260,261,358,469,446,65,74,334,378,212,469,244,445
82,1641753,Chris Livingston,Chris,1610612749,MIL,20.0,21,13,8,0.619,90.53333333333333,2.1,2.1,4.2,10.6,28.1,13.8,13.3,42.4,0.0,1.6,8.0,2.1,31.7,435,377,110,140,482,412,311,81,191,561,294,181,526,520,487,555,391,479
83,101108,Chris Paul,Chris,1610612744,GSW,39.0,58,33,25,0.569,1530.89,2.4,2.2,0.6,3.6,16.0,14.9,12.6,47.3,0.2,0.4,3.4,1.8,48.4,232,173,311,229,181,360,307,495,494,219,411,120,393,497,87,198,433,162
84,1631128,Christian Braun,Christian,1610612743,DEN,23.0,82,57,25,0.695,1655.565,3.3,1.7,4.1,8.8,16.2,14.9,11.4,47.6,1.0,1.3,4.0,2.5,38.9,2,4,311,60,167,211,390,93,265,251,415,64,378,223,427,316,340,339
85,1626174,Christian Wood,Christian,1610612747,LAL,28.0,50,28,22,0.56,871.9433333333334,2.0,2.5,1.9,9.1,18.3,14.5,16.5,47.1,1.8,0.7,4.0,4.3,45.3,291,221,262,250,290,427,247,351,244,412,380,459,403,84,185,311,125,208
86,1629643,Chuma Okeke,Chuma,1610612753,ORL,25.0,47,24,23,0.511,431.73,2.0,1.7,1.8,3.6,19.9,10.3,14.5,49.8,0.8,0.2,2.1,0.6,29.5,312,257,272,298,376,425,402,375,495,496,41,306,274,289,59,47,537,516
87,203991,Clint Capela,Clint,1610612737,ATL,29.0,73,33,40,0.452,1883.0866666666666,3.3,7.2,1.7,17.9,15.9,13.3,17.5,53.0,2.7,1.8,4.2,4.3,58.0,99,173,501,356,128,215,12,388,37,209,214,504,146,39,513,350,128,54
88,1629632,Coby White,Coby,1610612741,CHI,24.0,79,37,42,0.468,2881.3566666666666,4.2,1.9,4.0,9.4,15.2,13.7,12.9,45.4,0.3,1.1,3.1,4.9,43.2,30,139,515,346,3,92,364,98,231,148,286,145,471,470,355,154,99,253
89,1628998,Cody Martin,Cody,1610612766,CHA,28.0,28,7,21,0.25,752.9916666666667,2.4,1.2,2.2,5.9,15.3,12.9,12.8,51.0,1.1,1.2,3.1,2.6,38.5,399,440,253,474,308,379,473,322,394,157,172,137,214,185,393,148,320,349
90,203469,Cody Zeller,Cody,1610612740,NOP,31.0,43,26,17,0.605,319.70666666666665,1.2,5.0,0.9,7.5,16.2,14.6,14.1,47.4,0.8,1.5,6.8,5.6,44.3,330,241,199,164,406,495,57,470,314,253,386,269,386,299,473,536,68,232
91,1641732,Colby Jones,Colby,1610612758,SAC,21.0,30,15,15,0.5,191.73666666666668,0.5,2.0,1.0,12.0,19.8,10.8,12.0,40.1,1.3,1.0,7.3,2.3,42.1,396,347,168,300,440,515,339,460,144,495,51,94,540,162,315,549,371,283
92,1630175,Cole Anthony,Cole,1610612753,ORL,23.0,81,47,34,0.58,1817.3116666666667,4.1,2.1,2.5,9.7,16.4,12.4,13.4,46.6,1.0,0.8,4.6,4.3,48.6,18,45,446,207,139,95,322,274,221,268,125,195,426,229,255,399,133,160
93,1631306,Cole Swider,Cole,1610612748,MIA,24.0,18,8,10,0.444,86.79833333333333,4.4,0.0,5.5,4.4,18.2,15.5,11.1,45.3,0.6,0.0,2.2,0.6,30.9,450,423,130,359,483,76,517,20,463,409,456,54,472,368,1,55,538,493
94,1630658,Colin Castleton,Colin,1610612747,LAL,23.0,16,9,7,0.563,59.08,8.1,1.6,3.2,13.0,17.1,17.9,13.0,55.2,0.0,1.6,8.9,2.4,37.3,461,412,93,243,512,4,411,180,119,323,532,154,84,520,497,561,350,375
95,1631221,Collin Gillespie,Collin,1610612743,DEN,24.0,24,15,9,0.625,225.365,2.3,1.9,1.9,5.1,14.1,12.6,9.8,50.3,0.0,0.6,5.1,2.6,37.8,416,347,118,128,429,383,354,355,436,80,139,32,253,520,175,448,332,364
96,1629012,Collin Sexton,Collin,1610612762,UTA,25.0,78,29,49,0.372,2074.7633333333333,5.3,3.7,6.0,15.8,19.3,13.4,18.4,51.4,0.4,2.6,3.6,6.8,54.4,43,213,543,411,89,27,116,15,60,464,228,525,199,434,555,238,27,87
97,1630557,Corey Kispert,Corey,1610612764,WAS,25.0,80,15,65,0.188,2067.435,3.3,1.6,3.7,8.8,18.6,16.2,14.9,57.6,0.4,1.1,3.3,2.7,38.3,23,347,572,517,91,203,410,135,261,433,486,357,44,450,365,177,315,354
98,202709,Cory Joseph,Cory,1610612744,GSW,32.0,26,10,16,0.385,295.8933333333333,1.8,1.0,1.1,2.3,16.5,11.8,13.3,49.3,0.5,0.3,4.1,1.3,27.7,406,403,184,400,415,453,493,450,532,285,91,187,294,401,79,332,492,533
